relative_path,filename,extension,parent_folder,split,dataset_hint,size_bytes,size_mb,sha256,hash_error,is_image_extension
BSR\BSDS500\data\images\test\238025.jpg,238025.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,72436,0.06908,bf5f49a5c122029bda2b400675d331fbf45b37dfd8dc4c2257c690692d5ba253,,True
BSR\BSDS500\data\images\test\243095.jpg,243095.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,51282,0.048906,a47a0846360e7682d285ad27a3bd838ddad88d44db13796792487a3f1ce90393,,True
BSR\BSDS500\data\images\test\246009.jpg,246009.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,64034,0.061068,0d3aa8482d5b188db3554615d999dae010690f9da66c68efac5ffdb17cd12df0,,True
BSR\BSDS500\data\images\test\247003.jpg,247003.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,70670,0.067396,a2cd96da4a2ac152771f68b3cb8e0e0ef2103893576c28f9bda99858d393802e,,True
BSR\BSDS500\data\images\test\247012.jpg,247012.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,79387,0.075709,36939d7a38fedcddc27b2b8cc0f7a45379422c7c84f25febe477163e9b8f66ca,,True
BSR\BSDS500\data\images\test\249021.jpg,249021.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,65814,0.062765,593e328eff454ece7daf784333e325bcf9642640dba1d287c03cd745e6c74e45,,True
BSR\BSDS500\data\images\test\250047.jpg,250047.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,87325,0.08328,28fd01582cbbdc023998fe079f4b03497b185754112835832dcb56deb5f77987,,True
BSR\BSDS500\data\images\test\250087.jpg,250087.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,53100,0.05064,b3566a4d1f2da4769c81cb521f4f61c1d5ab40c60c1f791b47e6fd52fdb07a2b,,True
BSR\BSDS500\data\images\test\253016.jpg,253016.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,84500,0.080585,c6ccab77d494ddf61d20adb2414dd47ca05cf0324f2778a340e4759593ee3d9b,,True
BSR\BSDS500\data\images\test\253092.jpg,253092.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,64595,0.061603,3fe885e6fa17e23f05f39198f017dd337fd8dd278d292c7e221996746fb06527,,True
BSR\BSDS500\data\images\test\257098.jpg,257098.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,59156,0.056416,ef35cd90dcc88409ed7c19e24ed837b4cc226c65adb979535110c37ba4d2c60f,,True
BSR\BSDS500\data\images\test\258089.jpg,258089.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,86859,0.082835,b72abd40eaecbacf462c6859de98d92f3b5ed09256cd845f1fd1f5b64ff36e35,,True
BSR\BSDS500\data\images\test\259060.jpg,259060.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,98015,0.093474,5f03b6830584ecc86270eb22d6fc397137fd6b841315fd810451971d6ccae742,,True
BSR\BSDS500\data\images\test\267036.jpg,267036.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,77486,0.073896,ed0bcd791de3af150bba912676d3fc30f2a9a4c6c6a21de3cbabc13c339fe85d,,True
BSR\BSDS500\data\images\test\268048.jpg,268048.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,88476,0.084377,f456df09433d1184cda416cff96489baf29b23ce9c1aade1546e93ec0cf8de7c,,True
BSR\BSDS500\data\images\test\268074.jpg,268074.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,92811,0.088511,72aad50c614c21978639c13315acd8c7008891ffaec90842642edd94bc1fdc01,,True
BSR\BSDS500\data\images\test\277053.jpg,277053.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,96831,0.092345,e6efb84d5861557244cc8dd3ba3e3ea23bec2fd9c92813ecf61643036c6ba9d4,,True
BSR\BSDS500\data\images\test\279005.jpg,279005.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,52586,0.05015,26adc42b6bf112e744ca68977b275a22871ed152ceb4f0512fdb9c88b229e699,,True
BSR\BSDS500\data\images\test\28083.jpg,28083.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,64281,0.061303,3f35dfd750653a0122c8c69ccd32a6376cf0393d35cc6441ab20560e703e1bb1,,True
BSR\BSDS500\data\images\test\281017.jpg,281017.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,59992,0.057213,446289c0b04d3a5cc69691b44a679a072b25960b16635fbd30f5079a60a1351e,,True
BSR\BSDS500\data\images\test\285022.jpg,285022.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,48279,0.046042,ae15351a5ceb4be26557a55f809ff1d2d56e7109ed9cc9c7dde8210d284b9527,,True
BSR\BSDS500\data\images\test\288024.jpg,288024.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,70102,0.066854,47cb843cfd749aee3ce64b8912c3ae69a775d151c538c3889c539976a96f35d8,,True
BSR\BSDS500\data\images\test\289011.jpg,289011.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,59945,0.057168,fdc2db38488c6d651234e5ef71bbeae39ad981ac39e2fe0376b80b5ec7f01aa0,,True
BSR\BSDS500\data\images\test\290035.jpg,290035.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,72183,0.068839,1b5c5488a1e71587b4c52f1e727666d79a3876d68e472d6161d2ca5c6919fa8a,,True
BSR\BSDS500\data\images\test\29030.jpg,29030.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,70468,0.067204,586afdd37df42107807307b75ae03e42c68fe6c813792a85c8ec1daffb71c598,,True
BSR\BSDS500\data\images\test\296028.jpg,296028.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,73870,0.070448,8606729e41788f88f970b302d9981660b1f2aea7bcbb8a23b4c2feb6f16e555e,,True
BSR\BSDS500\data\images\test\296058.jpg,296058.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,106075,0.101161,393a7678cf917d0620ee3a48e97626f1c6a38b81559bb0d8d3ac7f25cc633bc7,,True
BSR\BSDS500\data\images\test\302022.jpg,302022.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,72687,0.06932,d703e462c4c4871ad85ddb3af06eed0095ff7976cb8d6df7e2948450c3ef5561,,True
BSR\BSDS500\data\images\test\306051.jpg,306051.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,76974,0.073408,fc1a1310bb2b827c98506ec665c3844c347613a92debd6fb3e29b5dbcd0ce2c4,,True
BSR\BSDS500\data\images\test\306052.jpg,306052.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,83837,0.079953,e573ee9d2ec6a7f2c6a215bf2ad979fbc9056ade59d02de5832efd59fea11b3d,,True
BSR\BSDS500\data\images\test\3063.jpg,3063.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,47609,0.045403,b98bff045cc2fca3011e11d437b11e9ad564c305f5e75aeed8cf1e99b23d2076,,True
BSR\BSDS500\data\images\test\309040.jpg,309040.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,84921,0.080987,00a0850bc056decb473ecb48785939858adad89c2a1378e83b71d0020d148211,,True
BSR\BSDS500\data\images\test\317043.jpg,317043.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,90209,0.08603,268dbaff8e5a307428e8677953a2997830befa3aba1732f419b400dc9fa7f14c,,True
BSR\BSDS500\data\images\test\326025.jpg,326025.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,72411,0.069057,3ec181582e98ec5acc43e9c920a5385cb900d99977e54f79ffc2b6fdeeeee46e,,True
BSR\BSDS500\data\images\test\326085.jpg,326085.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,73853,0.070432,c79e9a93f5d8e5484db1132afdbaf465245c64fcd3473d24105a8b8054eec9f5,,True
BSR\BSDS500\data\images\test\33044.jpg,33044.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,86964,0.082935,e7fb5606edf799db4c13804fbb1b2148f85896a643dcf1ce87493b9e5996e2b2,,True
BSR\BSDS500\data\images\test\334025.jpg,334025.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,58282,0.055582,2545f5caaa9842cfc0a63fce25fd7a66ec6a2c874a9ed429917e73c19b25f788,,True
BSR\BSDS500\data\images\test\335088.jpg,335088.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,86945,0.082917,5a9396fd5099fd5d0786c8ba231165c1ba30d2eac2cdb27c31bf0c6c2d0634cf,,True
BSR\BSDS500\data\images\test\335094.jpg,335094.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,88469,0.084371,ddfbe0893c856b7ab627a242b98d712429cd26f4176f8e7bb781bab11562661a,,True
BSR\BSDS500\data\images\test\344010.jpg,344010.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,90924,0.086712,4f8625be97ee6ee5ba239a02a160b1e1bc7ec09afaf7be42f2785c3244db3a6f,,True
BSR\BSDS500\data\images\test\346016.jpg,346016.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,109741,0.104657,59a237f15337f1fefb5ae61c8ef62f5c010a72e37b67c6126109a4292d38e034,,True
BSR\BSDS500\data\images\test\347031.jpg,347031.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,55968,0.053375,283792b66010077e6dd7353e7a45de356b4bed897c8e7678561b0369127c0b08,,True
BSR\BSDS500\data\images\test\35028.jpg,35028.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,46174,0.044035,2b1a0220ce00cf61497b330addd15896d0f457cd2493b2c76ce0c8c70137c9c0,,True
BSR\BSDS500\data\images\test\35049.jpg,35049.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,47508,0.045307,b540a52875496f04379fb6cd848a39eb067e48d338d9e14f880a9e6cb4de9bdd,,True
BSR\BSDS500\data\images\test\36046.jpg,36046.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,73013,0.069631,6c82c7843999aab18ed5099e2b3326900acf6ac37c458a93932b0bbdc5c4ca9a,,True
BSR\BSDS500\data\images\test\365072.jpg,365072.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,94466,0.09009,5d7c33fb1ef47ad01f0dab0dfc9fa188db7979150e33c84434d8179fe5b1b290,,True
BSR\BSDS500\data\images\test\368037.jpg,368037.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,67370,0.064249,f1d91ed462c3924e76a4299c4804aacb2b6301c66a090b3e69c640bf80c6db55,,True
BSR\BSDS500\data\images\test\372019.jpg,372019.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,68349,0.065183,2311adf60a1a992b6d9cb3c07375b2a1bc044591a4d331098beb5a0f1cf49941,,True
BSR\BSDS500\data\images\test\376086.jpg,376086.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,74946,0.071474,4cc879fcd8099cee913a26c01cdc7368c590be944f5cf2ebfbeb74233902d161,,True
BSR\BSDS500\data\images\test\384022.jpg,384022.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,74445,0.070996,8c43be1b30d233826e864252f5ffa14fccde969864b63b78da1ae462086f9873,,True
BSR\BSDS500\data\images\test\384089.jpg,384089.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,62460,0.059566,718f3f5d861839a515c7676b4236e52935f28c4c7280c9d6a581ddbb041d7040,,True
BSR\BSDS500\data\images\test\385022.jpg,385022.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,88683,0.084575,27689330d1528f85b2f468a6d6d0b08248f9385c6c3fbfafb7e5fd0e1b603cfc,,True
BSR\BSDS500\data\images\test\388006.jpg,388006.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,76217,0.072686,9775af03fae6a2cdd2faf95f5e72660d5772e57a0a523508b8268b3da37d9b23,,True
BSR\BSDS500\data\images\test\388018.jpg,388018.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,75039,0.071563,314ee54777f32f9f4cebc51d41f8baf232a5b81a46984ac851b3ee127737f36b,,True
BSR\BSDS500\data\images\test\388067.jpg,388067.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,76764,0.073208,931d9be6ea03469b5c3fa7fe157dbdb708a9c559bb4db5a62f7fd4776528a7b6,,True
BSR\BSDS500\data\images\test\393035.jpg,393035.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,67901,0.064755,efb9e098415dfeaba979ef52e7c895f91cbe1fdbeddcd4a85f83f28125d1acd2,,True
BSR\BSDS500\data\images\test\41006.jpg,41006.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,58294,0.055593,23a926b6ac7bee64a9dc216dfde6a9bf30343d7276fbc5b14e584b32df94e483,,True
BSR\BSDS500\data\images\test\41029.jpg,41029.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,66979,0.063876,d6b527cb6e80d86df5cdc9f161b9ea3b728f152296aee44a83f85752b9040e8b,,True
BSR\BSDS500\data\images\test\41085.jpg,41085.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,76009,0.072488,2ea580f7c07e104624e8da4733319fb25def289b4fa6258b39e9c97eba2cb221,,True
BSR\BSDS500\data\images\test\41096.jpg,41096.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,70004,0.066761,93e81be1cdc9d6ed5e81d01597c45a208398e66f5114ed6ae5314cb5ad32bc0e,,True
BSR\BSDS500\data\images\test\43033.jpg,43033.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,63932,0.06097,1abebaa96fdf42186d97679cd28d22dffba206767ebc8838e61c0f517b89b7f1,,True
BSR\BSDS500\data\images\test\43051.jpg,43051.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,38549,0.036763,e2f447b14fc6179c172c559e59192e395a1b6fee44e36d1c7aa2d665a3c71d35,,True
BSR\BSDS500\data\images\test\45000.jpg,45000.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,85427,0.08147,024d686ebe9533a174e3c3f29161f384b235ab37ff3fdb990e9199ed3b8c7178,,True
BSR\BSDS500\data\images\test\48017.jpg,48017.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,82695,0.078864,c61255d24cc29986d0bcdf056d2f6cea6875ad1fcba4d01792904422eb9c94c3,,True
BSR\BSDS500\data\images\test\48025.jpg,48025.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,69826,0.066591,afef725853d55d53d7aa6a767ecc64b6ed681ecc87a57e69aeed09a115406ed7,,True
BSR\BSDS500\data\images\test\49024.jpg,49024.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,47681,0.045472,b730a4fe2ebc1218f00a0f8ee8ae118fdc916533145f0a9ced52f2d1982b3ed4,,True
BSR\BSDS500\data\images\test\5096.jpg,5096.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,71961,0.068627,036eeb42cc04fea9f0bd7c3c19343e0c3e66b74c979e74829331e4a832ae7810,,True
BSR\BSDS500\data\images\test\51084.jpg,51084.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,76738,0.073183,86e0d880135152ee9d03993078d27f0acd3345f353d005449a287400cbfa0fce,,True
BSR\BSDS500\data\images\test\6046.jpg,6046.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,84493,0.080579,3db99e079df3ee618560d840d02dbf124e35d06461058b4f88688b7334cbe098,,True
BSR\BSDS500\data\images\test\61034.jpg,61034.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,73324,0.069927,1a265d4c2dfd4867567288a30997020bf6196dda5a510052a076036a48f04e59,,True
BSR\BSDS500\data\images\test\64061.jpg,64061.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,60855,0.058036,4cfd5b5a749ea7500938da17efc3dcc71090494697d929895f0c9c13940232b8,,True
BSR\BSDS500\data\images\test\65084.jpg,65084.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,67828,0.064686,c2d4c6fc1ebadde2e53956137fc7526a0ade479106cb3c55d283f30b314e5ce6,,True
BSR\BSDS500\data\images\test\69000.jpg,69000.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,72782,0.06941,e1a43557e4cc455604580005d332f2f2d3833e71643e186de922a8f46f1152c8,,True
BSR\BSDS500\data\images\test\69007.jpg,69007.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,74760,0.071297,ad974d0fb5c6912820255485dd571ef971ac910fc7c54c7401d55b65bec0c05d,,True
BSR\BSDS500\data\images\test\69022.jpg,69022.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,61851,0.058986,5ea4f2727b606318075639f1489df29f1fdae655f2efa8597f7f2b24445f9679,,True
BSR\BSDS500\data\images\test\70011.jpg,70011.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,46219,0.044078,94773c7c4e35706528722b48fce9cf9783e937358d419ce9be92729c6d3579f4,,True
BSR\BSDS500\data\images\test\70090.jpg,70090.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,64902,0.061895,51bffc1621da3661902b8d56bdfd931a266e65c8bfddb5da194043a192c74288,,True
BSR\BSDS500\data\images\test\71076.jpg,71076.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,78585,0.074944,10d4c925dcb0f0fd25534e9e0aa402cc34a3aa28e7cf60db2ab04085b0bec8b6,,True
BSR\BSDS500\data\images\test\71099.jpg,71099.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,76188,0.072659,62426062ba1e6cabff1e6d26f74dcd91614e9ea73ff681aec76096354ed085df,,True
BSR\BSDS500\data\images\test\77062.jpg,77062.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,93505,0.089173,ca86ba0d129c97802b191efa9df573564fbc1f5b3467358adff7e52ff94119a9,,True
BSR\BSDS500\data\images\test\78098.jpg,78098.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,102843,0.098079,5b46e76177965acc8b5d604f7e5845051c68220929a0ce5793bf3abcbc16baf2,,True
BSR\BSDS500\data\images\test\79073.jpg,79073.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,107155,0.102191,1c7fe8b57627008635032a0c0890d797fca3d5aa20826a0690766ac235c5c871,,True
BSR\BSDS500\data\images\test\80085.jpg,80085.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,48530,0.046282,536e2b2eeb432b3e1a616e23c79251c02ff2fd2226fcc374a30cc8e409d2c982,,True
BSR\BSDS500\data\images\test\80090.jpg,80090.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,65795,0.062747,d740d8619e8624f7ec960614831a19e21fca876a147316916f69008a20f8b65f,,True
BSR\BSDS500\data\images\test\8068.jpg,8068.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,54207,0.051696,160faa4e5a1ce7428bc03e12c4d5b12b2780e8955de2210b7e91421d662911d5,,True
BSR\BSDS500\data\images\test\81066.jpg,81066.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,68148,0.064991,1cadc6af923560f2f80f7608ec750877c3194c9eff492dd744af5c0c7bf9a914,,True
BSR\BSDS500\data\images\test\81090.jpg,81090.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,70814,0.067533,97a600ef49cb2b1b975bd56a8ad53cddf2790ad914154c12ceb709ee9bbd5486,,True
BSR\BSDS500\data\images\test\81095.jpg,81095.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,61009,0.058183,ce6a90f3b14d89ae9646bdb57cb4d014b09f298a67b91eb8f5249e3075ea3dfb,,True
BSR\BSDS500\data\images\test\87015.jpg,87015.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,98097,0.093553,67e46094e3018c35400ac756eb85cc18f17f47492a999e7336a43ac6ffb24fd1,,True
BSR\BSDS500\data\images\test\92014.jpg,92014.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,78878,0.075224,193fa567046bd4fc4c331e57d7dff8329c3335c903a6dfbb451403df32dfeeae,,True
BSR\BSDS500\data\images\test\94095.jpg,94095.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,85639,0.081672,4e4a8018bd002cb6a4995f28b3700a160d1eea9c4e67a356a4a76896c4f8d58e,,True
BSR\BSDS500\data\images\test\97010.jpg,97010.jpg,.jpg,BSR\BSDS500\data\images\test,test,BSDS500,86471,0.082465,b7dffd6106f6379ff965ed972973c8490f2708a92b3cbfa84f2be546907b093c,,True
BSR\BSDS500\data\images\test\Thumbs.db,Thumbs.db,.db,BSR\BSDS500\data\images\test,test,BSDS500,698368,0.666016,4054ce4322abdaad029237033197986b96c41c62cbfd8d1e41c04afc560a68c3,,False
BSR\BSDS500\data\images\train\100075.jpg,100075.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,75043,0.071567,b4b2461595dc3f70270574715acf287dc70027ec9d419a9917ed242036d1b0e5,,True
BSR\BSDS500\data\images\train\100080.jpg,100080.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,40866,0.038973,d52ff44bf19e17f49389eca134bcf57a90d27b15671952fabbd2f2334f75aa8e,,True
BSR\BSDS500\data\images\train\100098.jpg,100098.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,104854,0.099997,156fd9710dccd7bf3a821977f8d8155da0eccca553086f73771073e17a418aa6,,True
BSR\BSDS500\data\images\train\103041.jpg,103041.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,57599,0.054931,1e7ad4076e21f5558e487fddbd20f9553cc4e84629814a79c711f20c38e08461,,True
BSR\BSDS500\data\images\train\104022.jpg,104022.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,69508,0.066288,0300ff07de52aaa0b5d77b4497df1eb5aee2347b9d40f10a6a756aae51c133c5,,True
BSR\BSDS500\data\images\train\105019.jpg,105019.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,63628,0.06068,57e66c0eecb325b507a022c45fb7f44868dc56aef2d4c36db4abe45d56e443ee,,True
BSR\BSDS500\data\images\train\105053.jpg,105053.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,53269,0.050801,5d801fa5c75ffb4e7d3af8042a7db1b00b9e5599bcf4801e4b81e95b0cdb19ad,,True
BSR\BSDS500\data\images\train\106020.jpg,106020.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,71281,0.067979,9cd3230d2afde28af85b40cc591e54979f69bf615b68654daaf5e2ac9a88dbe5,,True
BSR\BSDS500\data\images\train\106025.jpg,106025.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,37465,0.035729,68c0e1afd93d8c4782d97bacea36453e59e2921d261e6f8622dc0832b2196f65,,True
BSR\BSDS500\data\images\train\108041.jpg,108041.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,68515,0.065341,4d6b84cff81706d1fb2e10e8225d24c28bf3b3d39d68c572ff2b4fe3adbfe1b9,,True
BSR\BSDS500\data\images\train\108073.jpg,108073.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,76435,0.072894,97d56ee9ea1481464b0e4a486315737771e65542d9fdfe6580cb8f30dcbadf66,,True
BSR\BSDS500\data\images\train\109034.jpg,109034.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,108033,0.103028,1ea4e38e1357dea48bb0698d3d69fea800e8346bac40b0646121e8ac985e28e9,,True
BSR\BSDS500\data\images\train\112082.jpg,112082.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,89708,0.085552,ba0aee5213b2433aae60bc69e933f26dd547ba797319bc807f63d4c5391e60ad,,True
BSR\BSDS500\data\images\train\113009.jpg,113009.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,64234,0.061258,6b53775a7a66783fec86a5d6cd69a48ec6907825882f799af2241b31f3bec7db,,True
BSR\BSDS500\data\images\train\113016.jpg,113016.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,93869,0.08952,f53e7355d1cb0ef5286ed4083ea6c264c5df296d9b79e47768b741eca9ed40ad,,True
BSR\BSDS500\data\images\train\113044.jpg,113044.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,96952,0.092461,896df50d4bab6e05655db1b84485ab7463dab7b44b52a87134ca9061e7bd94e6,,True
BSR\BSDS500\data\images\train\117054.jpg,117054.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,81036,0.077282,15ef2e322dcaa34da30625c98e42e1eb0428911ee45104c483e464571ac4b7c6,,True
BSR\BSDS500\data\images\train\118020.jpg,118020.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,82090,0.078287,da00f706075bda5d4a4fb9482ac7454980ceb56aa177578b8edd58af045bd676,,True
BSR\BSDS500\data\images\train\118035.jpg,118035.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,48797,0.046536,e15e989aa1f50a0870b5da340a0e939c721fa02b9d2dbb0229f92188fd634907,,True
BSR\BSDS500\data\images\train\12003.jpg,12003.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,85164,0.081219,82209028e619fa21b087ea9e3863c05febbf1d05d9d4f078e6cd2fb233d67e2b,,True
BSR\BSDS500\data\images\train\12074.jpg,12074.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,60437,0.057637,2da4340200aea1bce9a52f3824d50eca50a3dd4a7a923ae3f6de494ae1152ba6,,True
BSR\BSDS500\data\images\train\122048.jpg,122048.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,51019,0.048656,82ce6619f12d5c0625436aabf6f281ad9111753d1429c61274cec358ddee08fe,,True
BSR\BSDS500\data\images\train\124084.jpg,124084.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,63856,0.060898,db2fd9ed255d3d9125637b15ffe60779bb01e135cbb6ccd56bcb54be74653d61,,True
BSR\BSDS500\data\images\train\126039.jpg,126039.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,48307,0.046069,f8327a5e7cc0c8ce726b52043eb28b9ee8009f49d60f8822f77472a2512dd071,,True
BSR\BSDS500\data\images\train\130034.jpg,130034.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,111146,0.105997,f7ec41ecf32e2473fa4bf4cddfdd75991028666fb70c093078ede877491991f6,,True
BSR\BSDS500\data\images\train\134008.jpg,134008.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,61842,0.058977,27cafae75673a3dddeb065651a4007fc22ab5ad542df556287a051613caf3865,,True
BSR\BSDS500\data\images\train\134052.jpg,134052.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,65548,0.062511,f0d44fc6f469a2161a8156d3b8d8a5773e027f014b380a1e341c2ed613f07e9b,,True
BSR\BSDS500\data\images\train\135037.jpg,135037.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,40474,0.038599,2e9a39a111dc6af1a1af3bc7a88c85b4a206aa42cef01adbbcb9f67ea3bb4216,,True
BSR\BSDS500\data\images\train\135069.jpg,135069.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,23655,0.022559,667aafa575f92a0f46d2e35021e056a0f5dd781b42787e3146e8d85799af1812,,True
