experiment_id,filename,run_index,algorithm,level_R,level_G,level_B,source
IMG_0060,296059.jpg,3,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,3,MO-BDA-EHHO-VC,99,8,8,E4_MO_equal_weight_compromise
IMG_0060,296059.jpg,4,HHO-VC,46,193,215,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,4,BEHHO-VC-Calibrated,175,223,255,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,4,EHHO-VC,46,211,255,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,4,BDA-EHHO-VC-Calibrated,87,221,254,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,4,MO-BDA-EHHO-VC,76,68,28,E4_MO_equal_weight_compromise
IMG_0060,296059.jpg,5,BDA-EHHO-VC-Calibrated,181,19,206,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,5,EHHO-VC,245,7,181,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,5,HHO-VC,245,19,173,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,5,BEHHO-VC-Calibrated,209,25,166,E4_singleobjective_attained_solution
IMG_0060,296059.jpg,5,MO-BDA-EHHO-VC,181,66,30,E4_MO_equal_weight_compromise
IMG_0061,299086.jpg,1,BEHHO-VC-Calibrated,122,24,9,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,1,EHHO-VC,229,255,46,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,1,HHO-VC,234,255,46,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,1,BDA-EHHO-VC-Calibrated,231,249,14,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,1,MO-BDA-EHHO-VC,40,66,11,E4_MO_equal_weight_compromise
IMG_0061,299086.jpg,2,BEHHO-VC-Calibrated,38,34,198,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,2,BDA-EHHO-VC-Calibrated,35,2,199,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,2,EHHO-VC,100,243,183,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,2,HHO-VC,92,24,94,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,2,MO-BDA-EHHO-VC,52,130,2,E4_MO_equal_weight_compromise
IMG_0061,299086.jpg,3,EHHO-VC,53,129,250,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,3,HHO-VC,58,102,255,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,3,BDA-EHHO-VC-Calibrated,53,72,248,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,3,BEHHO-VC-Calibrated,32,175,247,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,3,MO-BDA-EHHO-VC,14,70,114,E4_MO_equal_weight_compromise
IMG_0061,299086.jpg,4,EHHO-VC,4,60,2,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,4,HHO-VC,4,60,2,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,4,BDA-EHHO-VC-Calibrated,2,138,5,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,4,BEHHO-VC-Calibrated,121,61,5,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,4,MO-BDA-EHHO-VC,32,13,11,E4_MO_equal_weight_compromise
IMG_0061,299086.jpg,5,BDA-EHHO-VC-Calibrated,152,107,3,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,5,EHHO-VC,7,11,3,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,5,HHO-VC,18,32,3,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,5,BEHHO-VC-Calibrated,118,170,3,E4_singleobjective_attained_solution
IMG_0061,299086.jpg,5,MO-BDA-EHHO-VC,80,137,8,E4_MO_equal_weight_compromise
IMG_0062,300091.jpg,1,BEHHO-VC-Calibrated,16,9,2,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,1,EHHO-VC,2,22,2,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,1,BDA-EHHO-VC-Calibrated,40,21,2,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,1,HHO-VC,2,17,2,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,1,MO-BDA-EHHO-VC,44,7,6,E4_MO_equal_weight_compromise
IMG_0062,300091.jpg,2,EHHO-VC,11,8,2,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,2,BEHHO-VC-Calibrated,11,248,164,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,2,HHO-VC,41,26,2,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,2,BDA-EHHO-VC-Calibrated,30,214,189,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,2,MO-BDA-EHHO-VC,32,20,33,E4_MO_equal_weight_compromise
IMG_0062,300091.jpg,3,HHO-VC,248,2,126,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,3,BDA-EHHO-VC-Calibrated,19,2,192,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,3,BEHHO-VC-Calibrated,13,2,144,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,3,EHHO-VC,248,2,126,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,3,MO-BDA-EHHO-VC,4,38,11,E4_MO_equal_weight_compromise
IMG_0062,300091.jpg,4,HHO-VC,38,2,8,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,4,BEHHO-VC-Calibrated,33,2,51,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,4,EHHO-VC,13,2,8,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,4,BDA-EHHO-VC-Calibrated,159,2,13,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,4,MO-BDA-EHHO-VC,32,17,2,E4_MO_equal_weight_compromise
IMG_0062,300091.jpg,5,EHHO-VC,255,11,246,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,5,BDA-EHHO-VC-Calibrated,219,61,215,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,5,BEHHO-VC-Calibrated,219,99,217,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,5,HHO-VC,220,13,220,E4_singleobjective_attained_solution
IMG_0062,300091.jpg,5,MO-BDA-EHHO-VC,50,14,117,E4_MO_equal_weight_compromise
IMG_0063,302008.jpg,1,BEHHO-VC-Calibrated,61,254,39,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,1,HHO-VC,60,161,158,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,1,EHHO-VC,2,75,26,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,1,BDA-EHHO-VC-Calibrated,5,209,7,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,1,MO-BDA-EHHO-VC,7,20,13,E4_MO_equal_weight_compromise
IMG_0063,302008.jpg,2,EHHO-VC,10,244,53,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,2,BEHHO-VC-Calibrated,2,2,14,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,2,HHO-VC,10,244,53,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,2,BDA-EHHO-VC-Calibrated,74,230,14,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,2,MO-BDA-EHHO-VC,6,18,2,E4_MO_equal_weight_compromise
IMG_0063,302008.jpg,3,HHO-VC,16,211,170,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,3,EHHO-VC,38,156,193,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,3,BDA-EHHO-VC-Calibrated,11,143,192,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,3,BEHHO-VC-Calibrated,11,231,251,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,3,MO-BDA-EHHO-VC,6,9,4,E4_MO_equal_weight_compromise
IMG_0063,302008.jpg,4,BDA-EHHO-VC-Calibrated,3,226,93,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,4,HHO-VC,31,184,116,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,4,BEHHO-VC-Calibrated,3,165,46,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,4,EHHO-VC,31,184,116,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,4,MO-BDA-EHHO-VC,6,2,19,E4_MO_equal_weight_compromise
IMG_0063,302008.jpg,5,BEHHO-VC-Calibrated,6,48,72,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,5,HHO-VC,68,124,157,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,5,BDA-EHHO-VC-Calibrated,65,67,66,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,5,EHHO-VC,68,124,157,E4_singleobjective_attained_solution
IMG_0063,302008.jpg,5,MO-BDA-EHHO-VC,3,16,98,E4_MO_equal_weight_compromise
IMG_0064,304034.jpg,1,BEHHO-VC-Calibrated,136,2,2,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,1,HHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,1,BDA-EHHO-VC-Calibrated,237,81,2,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,1,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,1,MO-BDA-EHHO-VC,202,19,9,E4_MO_equal_weight_compromise
IMG_0064,304034.jpg,2,EHHO-VC,3,124,4,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,2,BEHHO-VC-Calibrated,3,2,18,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,2,BDA-EHHO-VC-Calibrated,52,2,4,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,2,HHO-VC,3,2,7,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,2,MO-BDA-EHHO-VC,6,175,8,E4_MO_equal_weight_compromise
IMG_0064,304034.jpg,3,HHO-VC,87,28,2,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,3,EHHO-VC,65,28,2,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,3,BDA-EHHO-VC-Calibrated,20,55,101,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,3,BEHHO-VC-Calibrated,32,40,2,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,3,MO-BDA-EHHO-VC,26,58,101,E4_MO_equal_weight_compromise
IMG_0064,304034.jpg,4,BEHHO-VC-Calibrated,2,4,3,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,4,BDA-EHHO-VC-Calibrated,2,64,9,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,4,HHO-VC,2,2,3,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,4,EHHO-VC,3,4,3,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,4,MO-BDA-EHHO-VC,36,29,11,E4_MO_equal_weight_compromise
IMG_0064,304034.jpg,5,BDA-EHHO-VC-Calibrated,12,196,21,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,5,EHHO-VC,165,255,71,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,5,BEHHO-VC-Calibrated,12,231,28,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,5,HHO-VC,171,254,62,E4_singleobjective_attained_solution
IMG_0064,304034.jpg,5,MO-BDA-EHHO-VC,4,76,18,E4_MO_equal_weight_compromise
IMG_0065,304074.jpg,1,BEHHO-VC-Calibrated,2,2,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,1,HHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,1,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,1,BDA-EHHO-VC-Calibrated,3,2,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,1,MO-BDA-EHHO-VC,18,61,14,E4_MO_equal_weight_compromise
IMG_0065,304074.jpg,2,EHHO-VC,2,6,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,2,HHO-VC,2,11,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,2,BEHHO-VC-Calibrated,4,11,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,2,BDA-EHHO-VC-Calibrated,4,181,2,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,2,MO-BDA-EHHO-VC,113,17,4,E4_MO_equal_weight_compromise
IMG_0065,304074.jpg,3,EHHO-VC,50,65,201,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,3,BEHHO-VC-Calibrated,150,129,8,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,3,BDA-EHHO-VC-Calibrated,84,48,6,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,3,HHO-VC,50,65,197,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,3,MO-BDA-EHHO-VC,15,100,32,E4_MO_equal_weight_compromise
IMG_0065,304074.jpg,4,BDA-EHHO-VC-Calibrated,59,10,48,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,4,HHO-VC,8,186,93,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,4,EHHO-VC,4,3,11,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,4,BEHHO-VC-Calibrated,59,2,72,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,4,MO-BDA-EHHO-VC,36,45,11,E4_MO_equal_weight_compromise
IMG_0065,304074.jpg,5,BDA-EHHO-VC-Calibrated,2,5,128,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,5,HHO-VC,2,4,255,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,5,BEHHO-VC-Calibrated,2,5,32,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,5,EHHO-VC,2,4,255,E4_singleobjective_attained_solution
IMG_0065,304074.jpg,5,MO-BDA-EHHO-VC,20,18,28,E4_MO_equal_weight_compromise
IMG_0066,306005.jpg,1,BEHHO-VC-Calibrated,16,2,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,1,BDA-EHHO-VC-Calibrated,16,2,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,1,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,1,HHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,1,MO-BDA-EHHO-VC,10,15,25,E4_MO_equal_weight_compromise
IMG_0066,306005.jpg,2,BDA-EHHO-VC-Calibrated,2,66,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,2,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,2,HHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,2,BEHHO-VC-Calibrated,2,66,2,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,2,MO-BDA-EHHO-VC,20,16,12,E4_MO_equal_weight_compromise
IMG_0066,306005.jpg,3,BDA-EHHO-VC-Calibrated,52,223,255,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,3,BEHHO-VC-Calibrated,50,244,12,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,3,EHHO-VC,50,205,255,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,3,HHO-VC,50,205,255,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,3,MO-BDA-EHHO-VC,4,3,97,E4_MO_equal_weight_compromise
IMG_0066,306005.jpg,4,EHHO-VC,54,32,37,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,4,HHO-VC,55,32,38,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,4,BEHHO-VC-Calibrated,27,83,104,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,4,BDA-EHHO-VC-Calibrated,213,36,115,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,4,MO-BDA-EHHO-VC,16,2,20,E4_MO_equal_weight_compromise
IMG_0066,306005.jpg,5,BEHHO-VC-Calibrated,67,15,19,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,5,HHO-VC,80,15,55,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,5,EHHO-VC,83,15,58,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,5,BDA-EHHO-VC-Calibrated,10,15,25,E4_singleobjective_attained_solution
IMG_0066,306005.jpg,5,MO-BDA-EHHO-VC,13,11,10,E4_MO_equal_weight_compromise
IMG_0067,3096.jpg,1,BEHHO-VC-Calibrated,20,6,145,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,1,HHO-VC,217,49,160,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,1,EHHO-VC,224,53,162,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,1,BDA-EHHO-VC-Calibrated,250,6,135,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,1,MO-BDA-EHHO-VC,83,223,37,E4_MO_equal_weight_compromise
IMG_0067,3096.jpg,2,EHHO-VC,14,145,120,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,2,BDA-EHHO-VC-Calibrated,10,98,94,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,2,BEHHO-VC-Calibrated,14,24,112,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,2,HHO-VC,14,133,112,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,2,MO-BDA-EHHO-VC,72,136,10,E4_MO_equal_weight_compromise
IMG_0067,3096.jpg,3,EHHO-VC,163,136,109,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,3,BDA-EHHO-VC-Calibrated,188,84,2,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,3,BEHHO-VC-Calibrated,158,31,117,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,3,HHO-VC,169,146,70,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,3,MO-BDA-EHHO-VC,129,66,27,E4_MO_equal_weight_compromise
IMG_0067,3096.jpg,4,BEHHO-VC-Calibrated,2,8,2,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,4,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,4,BDA-EHHO-VC-Calibrated,13,23,2,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,4,HHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,4,MO-BDA-EHHO-VC,56,46,8,E4_MO_equal_weight_compromise
IMG_0067,3096.jpg,5,HHO-VC,205,109,138,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,5,BDA-EHHO-VC-Calibrated,203,112,221,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,5,BEHHO-VC-Calibrated,205,163,140,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,5,EHHO-VC,203,109,140,E4_singleobjective_attained_solution
IMG_0067,3096.jpg,5,MO-BDA-EHHO-VC,87,84,41,E4_MO_equal_weight_compromise
IMG_0068,33039.jpg,1,BDA-EHHO-VC-Calibrated,101,12,184,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,1,EHHO-VC,122,225,7,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,1,HHO-VC,12,13,7,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,1,BEHHO-VC-Calibrated,20,14,91,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,1,MO-BDA-EHHO-VC,89,40,5,E4_MO_equal_weight_compromise
IMG_0068,33039.jpg,2,EHHO-VC,2,10,138,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,2,BEHHO-VC-Calibrated,2,64,38,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,2,HHO-VC,2,10,123,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,2,BDA-EHHO-VC-Calibrated,2,75,98,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,2,MO-BDA-EHHO-VC,32,127,73,E4_MO_equal_weight_compromise
IMG_0068,33039.jpg,3,BEHHO-VC-Calibrated,3,111,14,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,3,EHHO-VC,12,7,13,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,3,BDA-EHHO-VC-Calibrated,3,8,52,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,3,HHO-VC,252,53,255,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,3,MO-BDA-EHHO-VC,38,96,16,E4_MO_equal_weight_compromise
IMG_0068,33039.jpg,4,BEHHO-VC-Calibrated,36,48,2,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,4,EHHO-VC,13,152,190,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,4,HHO-VC,13,13,2,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,4,BDA-EHHO-VC-Calibrated,6,50,2,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,4,MO-BDA-EHHO-VC,66,18,13,E4_MO_equal_weight_compromise
IMG_0068,33039.jpg,5,BDA-EHHO-VC-Calibrated,38,7,91,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,5,BEHHO-VC-Calibrated,2,130,9,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,5,EHHO-VC,5,3,9,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,5,HHO-VC,4,6,9,E4_singleobjective_attained_solution
IMG_0068,33039.jpg,5,MO-BDA-EHHO-VC,37,74,6,E4_MO_equal_weight_compromise
IMG_0069,351093.jpg,1,HHO-VC,255,195,201,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,1,BEHHO-VC-Calibrated,2,219,159,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,1,BDA-EHHO-VC-Calibrated,2,176,204,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,1,EHHO-VC,254,195,201,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,1,MO-BDA-EHHO-VC,13,36,10,E4_MO_equal_weight_compromise
IMG_0069,351093.jpg,2,BDA-EHHO-VC-Calibrated,60,2,13,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,2,HHO-VC,5,98,2,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,2,BEHHO-VC-Calibrated,5,2,2,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,2,EHHO-VC,5,114,2,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,2,MO-BDA-EHHO-VC,74,34,5,E4_MO_equal_weight_compromise
IMG_0069,351093.jpg,3,BDA-EHHO-VC-Calibrated,214,49,32,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,3,HHO-VC,4,181,32,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,3,BEHHO-VC-Calibrated,62,122,181,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,3,EHHO-VC,4,186,32,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,3,MO-BDA-EHHO-VC,2,77,8,E4_MO_equal_weight_compromise
IMG_0069,351093.jpg,4,BDA-EHHO-VC-Calibrated,58,8,2,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,4,BEHHO-VC-Calibrated,72,4,2,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,4,HHO-VC,101,4,2,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,4,EHHO-VC,36,4,2,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,4,MO-BDA-EHHO-VC,27,96,24,E4_MO_equal_weight_compromise
IMG_0069,351093.jpg,5,BEHHO-VC-Calibrated,17,2,147,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,5,HHO-VC,71,2,22,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,5,BDA-EHHO-VC-Calibrated,72,2,136,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,5,EHHO-VC,71,2,21,E4_singleobjective_attained_solution
IMG_0069,351093.jpg,5,MO-BDA-EHHO-VC,32,25,33,E4_MO_equal_weight_compromise
IMG_0070,361010.jpg,1,BDA-EHHO-VC-Calibrated,120,110,5,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,1,HHO-VC,154,13,5,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,1,EHHO-VC,154,13,5,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,1,BEHHO-VC-Calibrated,132,24,2,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,1,MO-BDA-EHHO-VC,26,100,132,E4_MO_equal_weight_compromise
IMG_0070,361010.jpg,2,BDA-EHHO-VC-Calibrated,24,155,9,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,2,BEHHO-VC-Calibrated,11,148,90,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,2,HHO-VC,47,158,28,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,2,EHHO-VC,47,157,28,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,2,MO-BDA-EHHO-VC,176,27,2,E4_MO_equal_weight_compromise
IMG_0070,361010.jpg,3,BEHHO-VC-Calibrated,14,196,2,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,3,EHHO-VC,7,2,2,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,3,BDA-EHHO-VC-Calibrated,14,228,2,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,3,HHO-VC,7,2,2,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,3,MO-BDA-EHHO-VC,19,136,16,E4_MO_equal_weight_compromise
IMG_0070,361010.jpg,4,HHO-VC,126,17,3,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,4,EHHO-VC,121,14,3,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,4,BDA-EHHO-VC-Calibrated,102,4,7,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,4,BEHHO-VC-Calibrated,137,17,62,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,4,MO-BDA-EHHO-VC,48,34,28,E4_MO_equal_weight_compromise
IMG_0070,361010.jpg,5,BEHHO-VC-Calibrated,69,32,34,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,5,BDA-EHHO-VC-Calibrated,24,40,14,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,5,HHO-VC,36,21,17,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,5,EHHO-VC,61,30,14,E4_singleobjective_attained_solution
IMG_0070,361010.jpg,5,MO-BDA-EHHO-VC,164,9,101,E4_MO_equal_weight_compromise
IMG_0071,37073.jpg,1,BEHHO-VC-Calibrated,32,4,2,E4_singleobjective_attained_solution
IMG_0071,37073.jpg,1,BDA-EHHO-VC-Calibrated,32,40,4,E4_singleobjective_attained_solution
IMG_0071,37073.jpg,1,EHHO-VC,12,15,13,E4_singleobjective_attained_solution
IMG_0071,37073.jpg,1,HHO-VC,33,14,13,E4_singleobjective_attained_solution
IMG_0071,37073.jpg,1,MO-BDA-EHHO-VC,9,72,82,E4_MO_equal_weight_compromise
IMG_0071,37073.jpg,2,BDA-EHHO-VC-Calibrated,22,215,8,E4_singleobjective_attained_solution
IMG_0071,37073.jpg,2,BEHHO-VC-Calibrated,31,197,182,E4_singleobjective_attained_solution
IMG_0071,37073.jpg,2,HHO-VC,2,2,4,E4_singleobjective_attained_solution
IMG_0071,37073.jpg,2,EHHO-VC,2,2,4,E4_singleobjective_attained_solution
